List,ID,Time,Word,Translation
犬夜叉,1433640,638557927315004241,"つかみ出す, つかみだす, 掴み出す","to take out, to take a handful of, to grab and throw, , to turn someone out (of house, room, etc.)"
犬夜叉,1719250,638557927510266867,"往生際, おうじょうぎわ","brink of death, , time to give up, knowing when to give up"
犬夜叉,2238470,638557927571712779,"往生際の悪い, おうじょうぎわのわるい","unreasonably stubborn, not knowing when to give up"
犬夜叉,1228750,638557927716644697,"急所, きゅうしょ","vital part (of the body), tender spot, weak point, vitals, hermopiste, 穴位, 急所, , key point, essential point, crux (of a problem), heart (of a matter), male crotch (as a target in fighting)"
犬夜叉,1350510,638557927904197145,"焼き殺す, やきころす",to kill by burning to death
犬夜叉,1579170,638557928111496623,"魂, たましい, 魄, 霊, だましい, たま","soul, spirit, aave, kummitus, haamu, henki, sielu, 영혼(靈魂), 靈魂, 灵魂, 魂魄, , 유령, 환영, 혼, 고스트, 환상, 귀신, 영혼, 잡신, 鬼, 鬼魂, 幽魂, 幽靈, 幽灵"
犬夜叉,1158160,638557928154284347,"移す, うつす, 遷す","to change, to swap, to substitute, to transfer, ottaa, poistaa, 옮기다, 환승, 转移, , to change the object of one's interest or focus, to spend or take time, to infect, to permeate something with the smell or colour of something, to move on to the next or different stage of (a plan, etc.), siirtää, 치우다, 이동시키다, 除去, 消除"
犬夜叉,1456890,638557928865379140,"突く, つく, 衝く, 撞く, 捺く","to prick, to stab, pistää, 돌격, 戳, 捅, 刺, , to poke, to prod, to push, to thrust, to nudge, to hit, to strike, to use (a cane), to prop oneself up with, to press against (the floor, etc.), to attack, to brave (the rain, etc.), tökkiä, sorkkia, tökätä, kannustaa, iskeä, sysätä, työntyä, työntää, 推力"
犬夜叉,1350780,638557929158210582,"焦る, あせる","to be in a hurry, to be impatient, to be anxious (to do), to fret, , to get a fright, to panic, to get flustered, to be startled"
経済,1533230,638521565935309763,"免税, めんぜい","tax exemption, duty exemption, 免稅"
経済,1208950,638521566024136513,"株価, かぶか","stock prices, pörssikurssi, 주가, 股价"
経済,1347950,638521567436061642,"小金, こがね",small sum of money
経済,2839304,638521567493737363,"黄金, こがね, 金, きがね, くがね","gold, kultainen, 금, 황금, 金, 黃金, 黄金, , gold coin, gold colour (color)"
経済,1554280,638521568231419182,"料金, りょうきん","fee, charge, fare, palkkio, maksu, veloitus, 요금, 車費, 车费, , ajomaksu, matkalipun hinta, 요금(料金), 費, 费, 費用, 费用, 收費, 收费"
経済,1554290,638521568266903614,"料金所, りょうきんじょ, りょうきんしょ","tollgate, toll booth, maksukoppi, 요금소, 收費站, 收费站"
経済,2194640,638521569667353149,"銭貨, せんか, 泉貨","coin (esp. an east Asian coin, many of which have a hole in the center), 方孔钱"
経済,1308305,638521570018400773,"市場, しじょう","market (financial, stock, domestic, etc.), marketplace, exchange, 시장, , (street) market"
経済,1512180,638521570950046028,"返却, へんきゃく","return of something, repayment, paluu, palaaminen, 歸還, 归还"
経済,1512200,638532567725796529,"返金, へんきん","refund, repayment, reimbursement, hyvitys, takaisinmaksu, palautus, maksupalautus, 환불금, 환불, 退款"
経済,2528300,638532568345897703,"返金口, へんきんぐち","coin return slot, change slot"
経済,1433830,638532603465508998,"潰れる, つぶれる","to be crushed, to be squashed, to be smashed, to be destroyed, to be broken, to collapse, , to go bankrupt, to go under, to fail, to be ruined (of a plan), to be cancelled, to collapse (e.g. of a project), to fall through, to blow up, to be lost (of one's voice, eyesight, sense of smell, etc.), to cease functioning, to be taken up (of one's time), to be wasted, to be missed (of a chance), to be lost (of face, composure, etc.), to broken down (e.g. of one's courage), to be broken (of one's heart), to be worn down (of a pen nib, saw teeth, etc.), to wear away, to become dull, to get dead drunk"
経済,1359620,638532613522412447,"信用, しんよう","confidence, trust, faith, reputation, usko, luottamus, 신용(信用), 信用, , credit (finance), tunnustus, kunnia, luotto, 신뢰(信賴), 신임(信任), 융자(融資), 크레디트, 信任, 信賴, 信赖, 確定性, 确定性"
経済,1284740,638532671042832086,"合計, ごうけい","sum total, total amount, kokonaismäärä, kokonaissumma, kokonaisuus, 합계, 總計, 总计, , summa, yhteismäärä"
経済,1198430,638532671089604225,"会計, かいけい","accounting, finance, account, reckoning, kirjanpito, laskentatoimi, 회계, 會計, 会计, 會計學, 会计学, , bill (at a restaurant), check, accountant, treasurer, paymaster, cashier, settlement (of a bill, fee, etc.), payment, economic condition"
経済,1348010,638532671132513861,"小計, しょうけい",subtotal
経済,1543000,638532679024894587,"予算, よさん","estimate (of costs), budget, määräraha, budjetti, kustannusarvio, 예산(豫算), 預算, 预算, 經費, 经费, , talousarvio, 예산"
経済,1282440,638532694884046433,"購入, こうにゅう","purchase, buy, hankinta, 구매, 구입, 購買, 购买, , ostaa, 사다, 구입하다, 買, 买"
経済,1592560,638532902066422606,"計算機, けいさんき, 計算器","calculator, laskin, 계산기(計算機), 計算器, 计算器, 計算機, 计算机, , computer"
経済,1282410,638533465561189792,"貢献, こうけん","contribution (furthering a goal or cause), services (to a cause), myötävaikuttaa, olla osallisena, lahjoittaa, antaa osansa, tehdä osansa, osallistua, kantaa kortensa kekoon, 기여(寄與), 공헌(貢獻), 貢獻, 贡献, , paying tribute, myötävaikutus, avustaminen"
経済,1263550,638533467304186671,"現金, げんきん","cash, ready money, money on hand, currency, käteinen, käteisraha, 현찰(現札), 현금(現金), 캐시, 現錢, 现钱, 現金, 现金, 現款, 现款, , mercenary, self-interested, calculating, 현금"
経済,1255800,638533468159778265,"月賦, げっぷ","monthly installment (instalment), monthly payment"
経済,1312700,638533468777192766,"資金, しきん","funds, capital, rahasto, varat, rahat, rahoitus, 자금(資金), 資金, 资金, 融資, 融资, 經費, 经费"
経済,1484600,638544692150664886,"費やす, ついやす","to spend, to expend, to consume, maksaa, 들다, 花費, 花费, , to waste, to squander, to throw away, to devote"
経済,1282400,638552494177141810,"貢ぐ, みつぐ","to support (someone) financially, to finance, to supply (money), to give (in support), , to present (money or gifts) to a monarch (feudal lord, etc.)"
経済,1499650,638555238213001710,"封鎖, ふうさ","blockade, lockdown, sealing off (an area), sulkea, lukita, 봉쇄(封鎖), 封鎖, 封锁, , freezing (funds), saarto, sulku, saartaa, 봉쇄"
経済,1530520,638559376357026386,"無駄遣い, むだづかい, 無駄使い, 無駄づかい, むだ遣い, むだ使い, 徒遣い","waste (of money, time, etc.), squandering, frittering away"
経済,1194450,638604241001610892,"稼ぐ, かせぐ","to earn (income), to make (money), tienata, 벌다, 掙, 挣, 賺, 赚, 賺取, 赚取, 獲得, 获得, , to score (points, victory), to gain (time), to play (for time), to work hard (at one's job), to labor, to labour, to toil"
経済,1230360,638618964682551820,"給料, きゅうりょう","salary, wages, pay, palkka, palkkio, korvaus, 임금, 급료, 봉급, 삯, 품삯, 工資, 工资, 薪金, 薪水, 工錢, 工钱, , 급료(給料), 봉급(俸給), 임금(賃金)"
経済,1427170,638620099089664260,"貯金, ちょきん","putting money aside, savings, deposit (e.g. in a bank), 저금, , accumulated surplus of wins, wins in the bank"
美術,1391800,638532676587336339,"線画, せんが",line drawing
美術,1370370,638532677997881811,"図鑑, ずかん","pictorial book, picture book, illustrated reference book, identification manual, field guide, 도감, 圖鑑"
美術,1258770,638532690428288731,"絹本, けんぽん","silk canvas, artwork on silk"
美術,2846584,638532690461611548,"紙本, しほん","work on paper, text, image or calligraphy on paper"
美術,2830725,638532690514637095,"半紙本, はんしぼん",Japanese book size (approx. 17.5cm by 25cm)
美術,1479360,638532690551773063,"半紙, はんし",Japanese calligraphy paper (approx. 25cm by 35cm)
美術,1244950,638532690632247864,"具, ぐ","tool, means, , ingredients (added to soup, rice, etc.), counter for sets of armor, utensils, furniture, etc."
美術,1956680,638532690731788225,"著, ちょ","work, book, kautta, , (a book) by, obvious, striking"
美術,1804370,638532705235140663,"銀細工, ぎんざいく",silverwork
美術,1854540,638546892521660385,"扉絵, とびらえ",frontispiece
薫る花は凛と咲く,1589830,638646915954924344,"香る, かおる, 薫る, 馨る","to smell sweet, to be fragrant"
薫る花は凛と咲く,1564320,638646916070540693,"凛, りん, 凜","cold, frigid, bracing, , dignified"
薫る花は凛と咲く,1389070,638646916866615413,"千鳥, ちどり, 鵆, 鴴, チドリ","plover, kurmitsa, 물떼새, 千鳥, 千鸟, 鴴, 鸻"
薫る花は凛と咲く,1374300,638646917231565809,"世話, せわ","care, looking after, help, assistance, aid, hoitaa, huolehtia, 보살피다, 돌보다, 關照, 关照, 照顧, 照顾, , trouble, bother, good offices, recommendation, introduction, everyday life, everyday affairs, everyday language, sewamono (Edo-period drama about contemporary life), 幫忙, 帮忙"
薫る花は凛と咲く,1956710,638646917906702304,"紬, つむぎ, 紡ぎ","pongee, soft thin cloth woven from raw silk"
薫る花は凛と咲く,1264110,638646918708108866,"言い争う, いいあらそう, 言争う","to quarrel, to dispute, kiistellä, kinata, riidellä, 싸우다, 다투다, 말다툼하다, 拌嘴, 吵架"
薫る花は凛と咲く,1010810,638646918937286656,"びんた, ぴんた","slap in the face, slap on the cheek"
薫る花は凛と咲く,1590740,638646919102394203,"可哀想, かわいそう, 可哀相, 可哀そう, 可愛そう","poor, pitiable, pathetic, pitiful"
薫る花は凛と咲く,2145060,638646919426388898,"すっ転ぶ, すっころぶ, 素っ転ぶ","to (dramatically) fall over, to fall flat"
薫る花は凛と咲く,1586070,638646919811455759,"相性, あいしょう, 合性, 合い性","affinity, compatibility, chemistry (between people), 궁합"
薫る花は凛と咲く,1226450,638646920336897670,"桔梗, ききょう, キキョウ",Chinese bellflower (Platycodon grandiflorus)
薫る花は凛と咲く,1350880,638646921677940200,"照れる, てれる","to be shy, to be bashful, to feel awkward, to feel embarrassed"
薫る花は凛と咲く,1206570,638646922064801941,"学園, がくえん","educational institution, school, academy, campus, yliopisto, korkeakoulu, 學院, 学院, , opisto, ammattikorkeakoulu, sali, luentosali"
薫る花は凛と咲く,1531860,638646922310915410,"名門, めいもん","noted family, noble family, , prestigious school, organization, business, etc."
薫る花は凛と咲く,1445090,638646922964564817,"都立, とりつ","metropolitan, managed by the Tokyo Metropolitan Government"
薫る花は凛と咲く,1283850,638646923165745135,"高等, こうとう","high class, high grade"
薫る花は凛と咲く,1661390,638646923345367233,"底辺, ていへん, 低辺","base (e.g. of a triangle), , low class, low in social standing, low level, of poor reputation, base (e.g. of support), foundation, basis"
薫る花は凛と咲く,2259610,638646923467921072,"校, こう","school, 학교, , proof (of a book, document, etc.), counter for proofs"
薫る花は凛と咲く,2259100,638646923623030374,"見ての通り, みてのとおり, 見てのとおり","as you see, as you can see"
薫る花は凛と咲く,1560120,638646923772550546,"露骨, ろこつ","open, unconcealed, undisguised, blatant, plain, frank, , broad, lewd, indecent, crude"
薫る花は凛と咲く,1368020,638646924496831463,"人種, じんしゅ","race (of people), rotu, 인종(人種), 종족(種族), 種族, 种族, 種, 种, , type of person, ihmisrotu, 인종, 人種"
薫る花は凛と咲く,1440790,638646924801315479,"店番, みせばん, 見世番","tending a store, , salesperson, sales clerk, shop assistant"
薫る花は凛と咲く,1262510,638646925224551330,"厳つい, いかつい","stern, grim, rough, rugged, forbidding, overbearing, square (shoulders)"
薫る花は凛と咲く,1370550,638646925584231482,"厨房, ちゅうぼう, 厨坊, 廚房","kitchen, galley, , (Internet) troll"
薫る花は凛と咲く,1368010,638646925687910052,"人手不足, ひとでぶそく","labour shortage, labor shortage, shortage of workers, shortage of hands"
薫る花は凛と咲く,1277470,638646925936122732,"好き勝手, すきかって",doing whatever one pleases
薫る花は凛と咲く,1601820,638646926333195584,"久々, ひさびさ, 久久","(in a) long time, long time (ago), while (ago), long ago, long while (ago), (in a) long while"
薫る花は凛と咲く,1320900,638646926507579464,"実家, じっか",(one's parents') home
薫る花は凛と咲く,2666250,638646926612910301,"ケーキ屋, ケーキや","cake shop, pastry shop, konditoria, 蛋糕店"
薫る花は凛と咲く,1328720,638646926765581066,"狩り出す, かりだす, 駆り出す, 狩出す, 駆出す","to hunt out, to flush out, to round up, , to impress, to recruit"
薫る花は凛と咲く,2848301,638646927242866288,"つーか, っつーか, っつうか, つか, つうか","or rather (say), or better (say), or perhaps I should say, or, how should I put it,..., I mean"
